purchase_id,product_id,checkout_id,quantity
1663,135,231,1
1664,128,231,1
1665,4,232,1
1666,19,232,1
1667,22,232,3
1668,33,232,1
1669,46,232,1
1670,47,232,1
1671,44,232,2
1672,147,232,1
1673,139,232,2
1674,135,232,1
1675,140,233,1
1676,147,233,1
1677,134,233,1
1678,96,233,3
1679,113,233,1
1680,99,233,2
1681,41,233,1
1682,48,233,1
1683,42,233,1
1684,88,233,2
1685,82,233,2
1686,12,233,1
1687,17,233,1
1688,121,234,2
1689,132,234,1
1690,148,234,1
1691,30,234,1
1692,8,234,1
1693,11,234,1
1694,116,234,1
1695,106,234,1
1696,102,234,1
1697,117,234,1
1698,50,234,1
1699,35,234,1
1700,56,234,1
1701,45,234,1
1702,40,235,1
1703,31,235,1
1704,58,235,1
1705,56,235,1
1706,8,235,1
1707,12,235,1
1708,6,235,1
1709,82,235,2
1710,69,235,1
1711,61,235,1
1712,75,235,1
1713,96,236,1
1714,117,236,1
1715,102,236,1
1716,32,236,1
1717,33,236,2
1718,45,236,1
1719,8,236,1
1720,16,236,1
1721,20,236,1
1722,11,236,1
1723,135,237,1
1724,132,237,1
1725,124,237,1
1726,81,237,1
1727,89,237,1
1728,20,237,1
1729,1,237,1
1730,101,237,1
1731,98,237,1
1732,62,238,2
1733,69,238,1
1734,107,238,1
1735,2,239,1
1736,5,239,1
1737,19,239,1
1738,6,239,3
1739,22,239,2
1740,45,240,1
1741,56,240,1
1742,97,240,1
1743,145,241,1
1744,132,241,2
1745,134,241,1
1746,72,241,2
1747,64,241,1
1748,21,241,1
1749,4,241,1
1750,92,241,1
1751,120,241,1
1752,116,241,1
1753,3,242,1
1754,10,242,1
1755,14,242,1
1756,144,242,1
1757,125,242,2
1758,128,242,1
1759,11,243,1
1760,13,243,1
1761,41,243,1
1762,32,243,1
1763,54,243,1
1764,127,243,1
1765,135,243,1
1766,27,244,1
1767,5,244,1
1768,21,244,2
1769,3,244,1
1770,130,244,1
1771,131,244,2
1772,128,244,1
1773,147,244,2
1774,120,244,2
1775,103,244,1
1776,96,244,2
1777,107,244,1
1778,34,244,1
1779,60,244,1
1780,45,244,1
1781,57,244,1
1782,8,245,1
1783,27,245,1
1784,18,245,2
1785,7,245,1
1786,26,245,1
1787,131,245,1
1788,144,245,1
1789,127,245,1
1790,123,245,1
1791,140,245,1
1792,27,246,2
1793,19,246,1
1794,60,247,1
1795,57,247,2
1796,45,247,1
1797,30,247,1
1798,10,247,2
1799,25,247,1
1800,121,247,2
1801,142,247,1
1802,110,247,3
1803,106,247,1
1804,97,247,1
1805,71,247,2
1806,73,247,1
1807,62,247,2
1808,111,248,1
1809,119,248,1
1810,141,248,1
1811,144,248,1
1812,149,248,1
1813,17,248,1
1814,10,248,1
1815,24,248,1
1816,34,248,1
1817,37,248,1
1818,31,248,1
1819,61,249,1
1820,69,249,1
1821,118,249,1
1822,95,249,1
1823,24,250,1
1824,129,250,1
1825,27,251,2
1826,8,251,1
1827,124,251,1
1828,129,251,1
1829,41,251,1
1830,48,251,1
1831,32,251,1
1832,67,252,2
1833,64,252,1
1834,75,252,1
1835,80,252,1
1836,61,252,1
1837,138,252,1
1838,130,252,1
1839,136,252,1
1840,134,252,1
1841,142,252,1
1842,21,252,1
1843,27,252,1
1844,12,252,1
1845,11,252,1
1846,2,252,1
1847,107,253,1
1848,94,253,1
1849,102,253,1
1850,87,253,3
1851,79,253,2
1852,72,253,1
1853,41,253,1
1854,35,253,2
1855,54,253,1
1856,57,253,2
1857,106,254,1
1858,112,254,1
1859,61,254,1
1860,64,254,1
1861,79,254,1
1862,142,255,1
1863,128,255,1
1864,24,256,1
1865,17,256,1
1866,8,256,1
1867,129,256,1
1868,149,256,1
1869,122,256,1
1870,7,257,1
1871,15,257,1
1872,33,257,3
1873,47,257,1
1874,145,257,2
1875,150,257,1
1876,139,257,3
1877,88,258,1
1878,140,258,1
1879,16,259,1
1880,18,259,2
1881,29,259,2
1882,14,259,2
1883,87,259,2
1884,80,259,1
1885,82,259,1
1886,75,259,1
1887,121,259,2
1888,126,259,1
1889,135,259,2
1890,146,259,1
1891,52,259,1
1892,60,259,2
1893,56,259,2
1894,46,259,1
1895,15,260,1
1896,11,260,1
1897,40,260,1
1898,145,260,1
1899,140,260,1
1900,87,261,1
1901,83,261,1
1902,117,261,1
1903,92,261,1
1904,1,262,1
1905,9,262,1
1906,19,262,1
1907,6,262,1
1908,10,262,3
1909,48,262,2
1910,49,262,1
1911,52,262,1
1912,35,262,1
1913,43,262,1
1914,135,262,1
1915,150,262,1
1916,131,262,1
1917,141,262,1
1918,134,262,1
1919,45,263,2
1920,56,263,1
1921,29,263,1
1922,17,263,1
1923,113,263,2
1924,81,264,1
1925,83,264,3
1926,78,264,1
1927,66,264,1
1928,96,264,1
1929,94,264,1
1930,116,264,1
1931,113,264,1
1932,5,265,1
1933,21,265,1
1934,1,265,2
1935,54,265,2
1936,48,265,1
1937,56,265,1
1938,131,265,1
1939,125,265,1
1940,129,265,1
1941,3,266,1
1942,25,266,1
1943,7,266,1
1944,52,266,2
1945,59,266,1
1946,35,266,1
1947,43,266,1
1948,132,266,1
1949,126,266,1
1950,129,266,1
1951,133,267,2
1952,130,267,1
1953,138,267,1
1954,81,267,1
1955,72,267,1
1956,95,267,2
1957,119,267,1
1958,111,267,1
1959,5,268,1
1960,23,268,1
1961,7,268,1
1962,28,268,1
1963,29,268,1
1964,129,268,2
1965,132,268,1
1966,137,268,3
1967,139,268,1
1968,134,268,1
1969,106,269,1
1970,115,269,1
1971,99,269,1
1972,44,270,1
1973,45,270,1
1974,84,270,1
1975,73,270,3
1976,61,270,1
1977,109,270,1
1978,94,270,1
1979,117,271,1
1980,116,271,1
1981,102,271,1
1982,100,271,2
1983,112,271,1
1984,138,271,2
1985,127,271,1
1986,147,271,1
1987,149,271,1
1988,132,271,1
1989,58,271,1
1990,34,271,1
1991,37,271,1
1992,46,271,1
1993,56,271,1
1994,4,271,1
1995,24,271,1
1996,5,271,1
1997,27,271,1
1998,11,271,3
1999,38,272,1
2000,55,272,1
2001,60,272,1
2002,113,273,1
2003,107,273,1
2004,102,273,2
2005,110,274,1
2006,112,274,1
2007,99,274,2
2008,57,274,1
2009,44,274,2
2010,21,275,1
2011,18,275,1
2012,73,275,1
2013,99,275,1
2014,101,275,3
2015,46,276,1
2016,59,276,1
2017,108,277,1
2018,103,277,1
2019,120,277,1
2020,13,278,1
2021,16,278,1
2022,26,278,1
2023,27,278,2
2024,34,278,1
2025,39,278,1
2026,51,278,1
2027,129,278,2
2028,147,278,1
2029,144,278,2
2030,28,279,1
2031,9,279,1
2032,129,279,1
2033,135,279,1
2034,88,280,1
2035,85,280,1
2036,71,280,1
2037,17,280,1
2038,5,280,2
2039,59,280,1
2040,45,280,1
2041,146,280,2
2042,134,280,2
2043,21,281,1
2044,53,281,1
2045,45,281,1
2046,137,281,1
2047,128,281,1
2048,131,282,1
2049,134,282,1
2050,145,282,1
2051,140,282,1
2052,20,282,1
2053,1,282,1
2054,5,282,1
2055,10,282,2
2056,3,282,1
2057,137,283,1
2058,150,283,3
2059,135,283,1
2060,29,284,1
2061,17,284,1
2062,20,284,1
2063,90,284,1
2064,61,284,2
2065,75,284,1
2066,46,284,2
2067,56,284,2
2068,35,284,3
2069,94,284,1
2070,115,284,1
2071,107,284,1
2072,43,285,2
2073,56,285,2
2074,34,285,1
2075,41,285,1
2076,60,285,1
2077,100,285,1
2078,97,285,1
2079,111,285,2
2080,91,285,1
2081,37,286,1
2082,36,286,1
2083,34,286,2
2084,67,286,1
2085,84,286,1
2086,88,286,1
2087,80,286,2
2088,147,286,1
2089,131,286,1
2090,126,286,1
2091,20,287,1
2092,11,287,1
2093,28,287,1
2094,7,287,1
2095,22,287,1
2096,1,288,1
2097,3,288,1
2098,35,288,3
2099,52,288,1
2100,44,288,1
2101,147,288,1
2102,128,288,1
2103,137,288,1
2104,130,289,2
2105,141,289,3
2106,138,289,2
2107,20,289,1
2108,1,289,1
2109,25,289,1
2110,14,289,1
2111,64,289,1
2112,72,289,1
2113,79,289,1
2114,40,289,1
2115,37,289,1
2116,46,289,1
2117,80,290,1
2118,69,290,1
2119,82,290,1
2120,87,290,1
2121,138,290,1
2122,130,290,1
2123,122,290,1
2124,5,291,1
2125,29,291,1
2126,50,291,1
2127,143,291,1
2128,129,291,1
2129,19,292,1
2130,10,292,1
2131,17,292,1
2132,15,292,1
2133,2,292,1
2134,59,292,1
2135,34,292,1
2136,43,292,1
2137,55,292,1
2138,41,292,1
2139,148,292,2
2140,142,292,1
2141,123,292,1
2142,133,292,1
2143,106,293,1
2144,103,293,2
2145,96,293,1
2146,109,293,1
2147,149,293,1
2148,126,293,1
2149,130,293,1
2150,132,293,1
2151,12,293,1
2152,14,293,1
2153,20,293,1
2154,30,293,1
2155,21,294,1
2156,72,295,1
2157,88,295,1
2158,47,295,2
2159,52,295,1
2160,37,295,1
2161,14,296,1
2162,28,296,1
2163,52,296,1
2164,51,296,3
2165,147,296,1
2166,133,296,1
2167,144,296,1
2168,48,297,1
2169,44,297,1
2170,32,297,1
2171,28,297,1
2172,29,297,1
2173,22,297,1
2174,102,297,3
2175,114,297,1
2176,118,297,1
2177,133,297,1
2178,125,297,1
2179,122,297,1
2180,95,298,1
2181,102,298,1
2182,91,298,1
2183,115,298,1
2184,5,298,1
2185,28,298,1
2186,7,298,1
2187,14,298,1
2188,18,298,1
2189,22,299,1
2190,16,299,1
2191,18,299,1
2192,10,299,1
2193,3,299,2
2194,7,300,1
2195,27,300,1
2196,20,300,1
2197,122,300,1
2198,148,300,1
2199,104,301,1
2200,118,301,1
2201,92,301,2
2202,78,301,1
2203,67,301,1
2204,17,301,3
2205,26,301,1
2206,4,301,1
2207,24,302,1
2208,30,302,1
2209,10,302,1
2210,5,302,1
2211,65,302,1
2212,82,302,1
2213,71,302,1
2214,130,302,1
2215,146,302,2
2216,134,302,1
2217,148,302,1
2218,52,302,1
2219,54,302,1
2220,36,302,1
2221,142,303,2
2222,129,303,1
2223,147,303,1
2224,37,303,3
2225,45,303,1
2226,66,303,1
2227,87,303,1
2228,111,303,2
2229,113,303,1
2230,74,304,1
2231,69,304,1
2232,43,304,1
2233,51,304,2
2234,144,304,1
2235,128,304,1
2236,138,304,1
2237,9,304,1
2238,4,304,1
2239,139,305,3
2240,136,305,1
2241,143,305,1
2242,13,306,2
2243,21,306,2
2244,105,306,1
2245,103,306,1
2246,46,306,1
2247,22,307,1
2248,15,307,1
2249,20,307,1
2250,144,307,1
2251,132,307,2
2252,147,308,1
2253,132,308,1
2254,28,308,1
2255,25,308,1
2256,29,308,1
2257,95,308,1
2258,93,308,1
2259,77,308,1
2260,86,308,3
2261,6,309,1
2262,9,309,1
2263,1,309,1
2264,7,310,1
2265,9,310,1
2266,89,310,1
2267,73,310,1
2268,55,310,1
2269,49,310,2
2270,13,311,1
2271,22,311,1
2272,18,311,1
2273,132,311,1
2274,147,311,1
2275,144,311,1
2276,125,311,1
2277,55,312,1
2278,46,312,1
2279,110,312,2
2280,66,312,1
2281,82,312,1
2282,30,313,2
2283,17,313,1
2284,2,313,2
2285,4,313,1
2286,89,313,1
2287,85,313,1
2288,80,313,2
2289,76,313,1
2290,50,313,1
2291,55,313,3
2292,57,313,1
2293,56,313,1
2294,92,313,1
2295,105,313,3
2296,111,313,1
2297,93,313,1
2298,127,314,1
2299,131,314,2
2300,136,314,1
2301,130,314,1
2302,125,314,1
2303,3,314,1
2304,23,314,1
2305,18,314,1
2306,14,314,1
2307,16,314,1
2308,85,314,1
2309,82,314,1
2310,65,314,1
2311,90,314,2
2312,75,314,1
2313,15,315,2
2314,140,315,2
2315,10,316,1
2316,21,316,2
2317,34,316,1
2318,52,316,1
2319,149,316,1
2320,135,316,1
2321,28,317,1
2322,3,317,1
2323,11,317,1
2324,31,317,2
2325,37,317,1
2326,40,317,1
2327,57,317,1
2328,75,318,1
2329,72,318,1
2330,40,319,1
2331,54,319,1
2332,18,320,1
2333,11,320,2
2334,121,320,1
2335,138,320,1
2336,24,321,1
2337,14,321,2
2338,39,321,1
2339,43,321,1
2340,31,321,1
2341,137,321,1
2342,142,321,3
2343,128,321,1
2344,22,322,2
2345,58,322,1
2346,33,322,1
2347,133,322,2
2348,145,322,1
2349,35,323,1
2350,45,323,2
2351,41,323,1
2352,49,323,1
2353,34,323,1
2354,59,323,1
2355,11,324,1
2356,9,324,1
2357,5,324,1
2358,61,324,1
2359,90,324,1
2360,128,324,1
2361,143,324,1
2362,55,324,1
2363,46,324,1
2364,12,325,1
2365,4,325,1
2366,37,325,1
2367,49,325,1
2368,55,325,1
2369,144,325,1
2370,150,325,1
2371,138,325,1
2372,110,326,1
2373,103,326,1
2374,97,326,1
2375,38,326,1
2376,45,326,2
2377,137,326,1
2378,128,326,3
2379,142,326,1
2380,89,326,1
2381,77,326,2
2382,39,327,2
2383,44,327,1
2384,95,327,1
2385,87,327,1
2386,71,327,2
2387,36,328,1
2388,44,328,1
2389,57,328,1
2390,32,328,1
2391,17,328,1
2392,10,328,1
2393,14,328,1
2394,27,328,1
2395,9,328,1
2396,117,328,2
2397,96,328,2
2398,109,328,1
2399,98,328,1
2400,116,328,2
2401,14,329,1
2402,11,329,1
2403,45,329,2
2404,48,329,1
2405,141,329,2
2406,143,329,1
2407,5,330,1
2408,9,330,1
2409,56,330,1
2410,42,330,1
2411,143,330,1
2412,139,330,1
2413,11,331,3
2414,13,331,2
2415,51,331,1
2416,123,331,1
2417,98,332,1
2418,94,332,1
2419,112,332,1
2420,109,332,2
2421,35,332,2
2422,58,332,1
2423,32,332,1
2424,13,332,1
2425,11,332,1
2426,15,332,2
2427,5,333,3
2428,14,333,1
2429,19,333,1
2430,1,333,1
2431,37,333,1
2432,49,333,1
2433,54,333,3
2434,57,333,1
2435,52,333,2
2436,139,333,1
2437,130,333,1
2438,131,333,2
2439,125,333,1
2440,143,333,1
2441,20,334,2
2442,130,334,2
2443,78,335,1
2444,82,335,1
2445,61,335,1
2446,122,335,1
2447,141,335,1
2448,96,335,2
2449,93,335,1
2450,106,335,3
2451,49,336,1
2452,57,336,1
2453,54,336,1
2454,34,336,1
2455,37,337,1
2456,42,337,1
2457,55,337,3
2458,40,337,2
2459,34,337,2
2460,147,337,1
2461,139,337,1
2462,146,337,1
2463,132,337,1
2464,91,337,1
2465,100,337,1
2466,112,337,1
2467,96,337,1
2468,18,337,1
2469,10,337,1
2470,28,337,1
2471,25,337,1
2472,81,337,1
2473,85,337,1
2474,61,337,1
2475,68,337,1
2476,19,338,1
2477,7,338,1
2478,14,338,1
2479,48,338,1
2480,40,338,1
2481,49,338,1
2482,57,338,1
2483,138,338,2
2484,140,338,1
2485,136,338,2
2486,54,339,1
2487,37,339,1
2488,119,339,1
2489,13,340,1
2490,8,340,1
2491,4,340,1
2492,52,340,2
2493,36,340,1
2494,33,340,2
2495,138,340,1
2496,129,340,1
2497,96,341,1
2498,118,341,1
2499,113,341,3
2500,111,341,1
2501,110,341,2
2502,34,342,1
2503,32,342,1
2504,40,342,1
2505,101,342,1
2506,114,342,1
2507,116,342,1
2508,141,342,1
2509,125,342,1
2510,123,342,1
2511,128,342,1
2512,28,343,1
2513,23,343,1
2514,41,343,2
2515,137,343,1
2516,137,344,2
2517,128,344,1
2518,40,344,1
2519,45,344,3
2520,108,344,1
2521,99,344,1
2522,114,344,1
2523,33,345,1
2524,55,345,1
2525,50,345,1
2526,47,345,1
2527,22,346,1
2528,1,346,1
2529,16,346,2
2530,47,346,1
2531,34,346,1
2532,32,346,2
2533,147,346,1
2534,136,346,1
2535,128,346,1
2536,21,347,1
2537,14,347,1
2538,4,347,1
2539,23,347,2
2540,144,347,1
2541,132,347,1
2542,126,347,1
2543,139,347,1
2544,44,348,1
2545,47,348,1
2546,33,348,1
2547,106,348,1
2548,119,348,1
2549,52,349,1
2550,44,349,1
2551,97,349,1
2552,104,349,1
2553,11,350,1
2554,26,350,1
2555,17,350,1
2556,23,350,1
2557,117,350,1
2558,106,350,1
2559,119,350,2
2560,100,350,1
2561,35,350,1
2562,44,350,1
2563,47,350,1
2564,50,350,1
2565,148,350,2
2566,139,350,1
2567,144,350,1
2568,130,350,2
2569,76,350,3
2570,85,350,2
2571,77,350,1
2572,90,350,1
2573,106,351,3
2574,120,351,1
2575,96,351,1
2576,112,351,1
2577,108,351,2
2578,135,351,1
2579,148,351,1
2580,134,351,1
2581,143,351,1
2582,116,352,1
2583,101,352,1
2584,93,352,1
2585,92,352,1
2586,74,352,1
2587,71,352,1
2588,78,352,1
2589,54,352,1
2590,43,352,1
2591,34,352,1
2592,141,352,1
2593,149,352,2
2594,122,352,1
2595,137,352,1
2596,57,353,2
2597,38,353,1
2598,35,353,1
2599,39,353,2
2600,32,353,1
2601,136,354,1
2602,142,354,1
2603,130,354,1
2604,133,354,1
2605,115,355,2
2606,114,355,3
2607,111,355,2
2608,130,356,1
2609,133,356,1
2610,150,356,2
2611,137,356,1
2612,131,356,3
2613,2,357,1
2614,28,357,1
2615,18,357,1
2616,33,357,1
2617,44,357,1
2618,31,357,1
2619,57,357,1
2620,143,357,1
2621,148,357,1
2622,126,357,1
2623,134,358,1
2624,145,358,1
2625,7,358,1
2626,10,358,1
2627,22,358,1
2628,65,358,3
2629,71,358,1
2630,73,358,1
2631,52,358,1
2632,46,358,1
2633,32,358,2
2634,127,359,2
2635,149,359,2
2636,139,359,1
2637,130,359,1
2638,101,359,1
2639,119,359,3
2640,114,359,1
2641,39,359,2
2642,31,359,1
2643,51,359,1
2644,9,359,1
2645,20,359,1
2646,25,359,1
2647,64,360,1
2648,83,360,1
2649,77,360,1
2650,87,360,1
2651,23,360,1
2652,3,360,1
2653,2,360,1
2654,148,360,1
2655,149,360,1
2656,137,360,2
2657,116,360,1
2658,114,360,1
2659,102,360,1
2660,4,361,1
2661,25,361,2
2662,47,361,1
2663,51,361,1
2664,41,361,1
2665,149,361,1
2666,148,361,1
2667,18,362,1
2668,11,362,1
2669,4,362,3
2670,13,362,1
2671,30,362,2
2672,54,362,1
2673,44,362,1
2674,50,362,1
2675,57,362,1
2676,52,362,1
2677,127,362,1
2678,139,362,1
2679,142,362,1
2680,134,362,1
2681,143,362,1
2682,69,363,1
2683,86,363,1
2684,126,363,1
2685,31,363,1
2686,46,363,1
2687,30,364,3
2688,9,364,1
2689,48,364,1
2690,57,364,1
2691,150,364,1
2692,105,365,1
2693,95,365,1
2694,97,365,1
2695,110,365,1
2696,143,365,1
2697,146,365,1
2698,142,365,1
2699,123,365,1
2700,20,365,1
2701,8,365,1
2702,6,365,1
2703,17,365,1
2704,67,365,1
2705,83,365,1
2706,90,365,1
2707,80,365,1
2708,116,366,1
2709,101,366,2
2710,57,366,1
2711,33,366,1
2712,8,366,1
2713,21,366,1
2714,14,366,1
2715,70,366,1
2716,78,366,1
2717,73,366,1
2718,64,367,1
2719,88,367,1
2720,87,367,1
2721,68,367,1
2722,76,367,1
2723,99,367,1
2724,104,367,3
2725,108,367,1
2726,107,367,3
2727,35,368,1
2728,43,368,1
2729,49,368,1
2730,48,369,1
2731,54,369,2
2732,56,369,1
2733,35,369,1
2734,116,369,1
2735,101,369,1
2736,113,369,2
2737,118,369,1
2738,11,370,1
2739,7,370,1
2740,13,370,1
2741,1,370,1
2742,54,370,1
2743,45,370,2
2744,58,370,1
2745,136,370,1
2746,144,370,2
2747,134,370,1
2748,24,371,2
2749,5,371,1
2750,33,371,1
2751,46,371,2
2752,144,371,1
2753,136,371,1
2754,40,372,1
2755,50,372,1
2756,48,372,1
2757,57,372,1
2758,92,372,1
2759,115,372,1
2760,111,372,1
2761,103,372,1
2762,47,373,3
2763,52,373,1
2764,73,373,1
2765,74,373,2
2766,64,374,3
2767,80,374,1
2768,83,374,1
2769,89,374,1
2770,36,374,1
2771,50,374,2
2772,48,374,1
2773,53,374,1
2774,142,375,1
2775,144,375,2
2776,128,375,1
2777,57,375,1
2778,51,375,2
2779,54,375,1
2780,49,375,1
2781,12,375,1
2782,13,375,2
2783,30,375,1
2784,63,376,1
2785,78,376,3
2786,80,376,1
2787,73,376,1
2788,61,376,1
2789,109,377,1
2790,91,377,1
2791,138,377,1
2792,123,377,1
2793,140,377,1
2794,40,377,1
2795,52,377,1
2796,50,377,2
2797,101,378,1
2798,105,378,1
2799,111,378,1
2800,106,378,1
2801,37,378,1
2802,53,378,1
2803,51,378,1
2804,54,378,1
2805,127,378,3
2806,133,378,1
2807,145,378,1
2808,135,378,1
2809,15,379,1
2810,11,379,1
2811,3,379,1
2812,32,379,1
2813,36,379,1
2814,52,379,1
2815,59,379,1
2816,149,379,1
2817,122,379,1
2818,140,379,1
2819,127,379,1
2820,30,380,2
2821,3,380,1
2822,13,380,1
2823,28,380,1
2824,9,380,1
2825,53,380,3
2826,32,380,1
2827,46,380,1
2828,51,380,1
2829,56,380,1
2830,136,380,3
2831,134,380,1
2832,144,380,2
2833,148,380,1
2834,128,380,2
2835,50,381,2
2836,35,381,3
2837,147,382,3
2838,143,382,1
2839,140,382,1
2840,83,382,2
2841,76,382,1
2842,69,382,1
2843,103,382,1
2844,97,382,2
2845,14,382,1
2846,2,382,1
2847,30,382,1
2848,20,383,1
2849,15,383,1
2850,8,383,1
2851,27,383,1
2852,14,383,1
2853,31,384,1
2854,50,384,1
2855,37,384,1
2856,56,384,1
2857,120,384,1
2858,114,384,1
2859,109,384,1
2860,141,384,1
2861,136,384,1
2862,131,384,1
2863,123,384,1
2864,5,384,1
2865,17,384,1
2866,10,384,2
2867,3,384,1
2868,14,385,1
2869,3,385,1
2870,16,385,1
2871,49,385,2
2872,44,385,1
2873,55,385,1
2874,140,385,1
2875,136,385,1
2876,125,385,1
2877,149,385,1
2878,1,386,1
2879,27,386,1
2880,30,386,1
2881,47,386,3
2882,36,386,2
2883,57,386,2
2884,129,386,1
2885,125,386,1
2886,123,386,2
2887,137,386,1
2888,108,387,1
2889,115,387,3
2890,37,388,1
2891,44,388,1
2892,58,388,1
2893,114,388,1
2894,111,388,1
2895,105,388,1
2896,109,389,1
2897,103,389,1
2898,100,389,1
2899,116,389,3
2900,120,389,1
2901,46,389,1
2902,38,389,2
2903,58,389,1
2904,54,389,1
2905,39,389,2
2906,39,390,1
2907,52,390,1
2908,56,390,2
2909,47,390,3
2910,34,390,1
2911,118,390,1
2912,92,390,2
2913,99,390,2
2914,105,390,1
2915,13,391,1
2916,9,391,2
2917,12,391,1
2918,27,391,1
2919,148,391,1
2920,139,391,1
2921,129,391,1
2922,132,391,1
2923,31,392,1
2924,37,392,1
2925,39,392,1
2926,25,392,1
2927,18,392,3
2928,128,392,1
2929,147,392,2
2930,146,392,1
2931,92,392,3
2932,99,392,2
2933,105,392,2
2934,25,393,1
2935,10,393,1
2936,54,393,1
2937,42,393,1
2938,131,393,2
2939,135,393,1
2940,77,394,1
2941,83,394,1
2942,76,394,1
2943,85,394,1
2944,55,394,1
2945,40,394,1
2946,58,394,2
2947,31,394,1
2948,13,395,2
2949,2,395,1
2950,3,395,1
2951,25,395,1
2952,12,395,1
2953,6,395,1
2954,17,396,1
2955,15,396,1
2956,12,396,1
2957,40,396,2
2958,54,396,1
2959,57,396,1
2960,140,396,1
2961,148,396,1
2962,75,397,1
2963,3,397,1
2964,20,397,1
2965,45,398,2
2966,58,398,1
2967,108,398,1
2968,86,398,1
2969,77,398,1
2970,78,399,1
2971,65,399,1
2972,116,399,1
2973,113,399,1
2974,11,400,1
2975,5,400,1
2976,1,400,1
2977,23,400,1
2978,55,400,1
2979,51,400,1
2980,43,400,1
2981,128,400,1
2982,124,400,1
2983,145,400,1
2984,6,401,1
2985,3,401,1
2986,19,401,1
2987,16,401,1
2988,23,401,3
2989,58,401,2
2990,47,401,3
2991,45,401,2
2992,37,401,1
2993,31,401,1
2994,129,401,1
2995,126,401,1
2996,131,401,2
2997,134,401,1
2998,144,401,1
2999,130,402,1
3000,132,402,1
3001,148,402,1
3002,48,403,1
3003,37,403,1
3004,44,403,1
3005,36,403,1
3006,60,403,1
3007,30,403,1
3008,1,403,1
3009,19,403,1
3010,7,403,1
3011,8,403,1
3012,26,404,1
3013,10,404,1
3014,3,405,1
3015,1,405,1
3016,10,405,1
3017,9,405,1
3018,49,405,2
3019,53,405,1
3020,41,405,1
3021,51,405,1
3022,134,405,1
3023,142,405,1
3024,128,405,1
3025,121,405,1
3026,14,406,1
3027,21,406,1
3028,17,406,1
3029,42,406,2
3030,52,406,1
3031,35,406,1
3032,135,406,2
3033,139,406,1
3034,147,406,1
3035,141,407,1
3036,140,407,1
3037,144,407,2
3038,54,407,1
3039,59,407,1
3040,58,407,1
3041,95,407,1
3042,105,407,1
3043,109,407,2
3044,83,408,2
3045,76,408,2
3046,82,408,1
3047,71,409,1
3048,66,409,1
3049,72,409,1
3050,81,409,1
3051,74,409,1
3052,116,409,1
3053,93,409,1
3054,101,409,2
3055,109,409,1
3056,114,409,2
3057,24,410,2
3058,23,410,2
3059,4,410,1
3060,33,410,1
3061,51,410,1
3062,57,410,1
3063,144,410,1
3064,140,410,1
3065,137,411,1
3066,143,411,1
3067,123,411,1
3068,135,411,1
3069,115,411,1
3070,96,411,1
3071,119,411,1
3072,98,411,1
3073,83,411,2
3074,71,411,1
3075,74,411,2
3076,80,411,1
3077,43,412,1
3078,60,412,2
3079,52,412,1
3080,120,412,2
3081,113,412,1
3082,53,413,1
3083,57,413,1
3084,91,413,1
3085,104,413,1
3086,28,414,1
3087,4,414,1
3088,22,414,2
3089,29,414,1
3090,11,414,1
3091,17,414,1
3092,50,414,2
3093,51,414,1
3094,35,414,1
3095,37,414,1
3096,58,414,2
3097,133,414,2
3098,130,414,1
3099,125,414,1
3100,147,414,1
3101,138,414,1
3102,35,415,1
3103,32,415,2
3104,60,415,1
3105,100,415,1
3106,120,415,2
3107,117,415,2
3108,150,415,1
3109,129,415,1
3110,140,415,1
3111,29,415,1
3112,8,415,1
3113,17,415,1
3114,101,416,1
3115,115,416,1
3116,109,416,1
3117,98,416,2
3118,110,416,2
3119,118,416,1
3120,86,416,1
3121,75,416,2
3122,71,416,1
3123,88,416,2
3124,81,416,3
3125,39,416,1
3126,38,416,1
3127,55,416,2
3128,31,416,1
3129,57,416,1
3130,34,416,2
3131,131,416,1
3132,133,416,1
3133,140,416,1
3134,130,416,2
3135,123,416,1
3136,32,417,1
3137,129,417,1
3138,36,418,1
3139,42,418,1
3140,50,418,1
3141,59,418,1
3142,121,418,1
3143,150,418,1
3144,142,418,1
3145,133,418,1
3146,6,418,1
3147,30,418,2
3148,5,418,1
3149,24,418,1
3150,82,418,1
3151,76,418,1
3152,79,418,1
3153,75,418,1
3154,22,419,1
3155,25,419,1
3156,47,419,1
3157,40,419,1
3158,149,419,1
3159,125,419,1
3160,85,420,1
3161,82,420,1
3162,69,420,2
3163,96,420,2
3164,104,420,1
3165,119,420,1
3166,117,421,1
3167,99,421,2
3168,108,421,2
3169,50,421,1
3170,53,421,1
3171,32,422,1
3172,38,422,1
3173,88,422,1
3174,138,422,1
3175,11,423,2
3176,20,423,1
3177,18,423,1
3178,14,423,2
3179,33,423,1
3180,32,423,3
3181,46,423,1
3182,39,423,1
3183,133,423,1
3184,132,423,2
3185,147,423,1
3186,81,424,1
3187,102,425,1
3188,111,425,1
3189,91,425,1
3190,70,426,1
3191,86,426,1
3192,67,426,2
3193,118,426,1
3194,115,426,1
3195,110,426,1
3196,15,427,1
3197,121,427,1
3198,60,428,1
3199,104,428,2
3200,111,428,1
3201,84,429,1
3202,66,429,1
3203,72,429,1
3204,100,429,1
3205,111,429,1
3206,143,429,1
3207,127,429,1
3208,7,429,1
3209,14,429,2
3210,136,430,1
3211,141,430,1
3212,107,430,1
3213,116,430,2
3214,85,430,2
3215,67,430,1
